"Plot Title: 20819386"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 20819386, SEN S/N: 20819386)","Temp, °F (LGR S/N: 20819386, SEN S/N: 20819386)","Coupler Attached (LGR S/N: 20819386)","Host Connected (LGR S/N: 20819386)","Stopped (LGR S/N: 20819386)","End Of File (LGR S/N: 20819386)"
5997,10/02/24 01:40:00 AM,8.64,75.78,,,,
5998,10/02/24 01:45:00 AM,8.63,75.78,,,,
5999,10/02/24 01:50:00 AM,8.64,75.78,,,,
6000,10/02/24 01:55:00 AM,8.66,75.78,,,,
6001,10/02/24 02:00:00 AM,8.66,75.78,,,,
6002,10/02/24 02:05:00 AM,8.66,75.78,,,,
6003,10/02/24 02:10:00 AM,8.64,75.78,,,,
6004,10/02/24 02:15:00 AM,8.64,75.78,,,,
6005,10/02/24 02:20:00 AM,8.66,75.78,,,,
6006,10/02/24 02:25:00 AM,8.64,75.78,,,,
6007,10/02/24 02:30:00 AM,8.62,75.78,,,,
6008,10/02/24 02:35:00 AM,8.64,75.78,,,,
6009,10/02/24 02:40:00 AM,8.64,75.78,,,,
6010,10/02/24 02:45:00 AM,8.63,75.74,,,,
6011,10/02/24 02:50:00 AM,8.64,75.74,,,,
6012,10/02/24 02:55:00 AM,8.64,75.74,,,,
6013,10/02/24 03:00:00 AM,8.64,75.74,,,,
6014,10/02/24 03:05:00 AM,8.64,75.74,,,,
6015,10/02/24 03:10:00 AM,8.66,75.74,,,,
6016,10/02/24 03:15:00 AM,8.64,75.74,,,,
6017,10/02/24 03:20:00 AM,8.64,75.74,,,,
6018,10/02/24 03:25:00 AM,8.63,75.74,,,,
6019,10/02/24 03:30:00 AM,8.63,75.74,,,,
6020,10/02/24 03:35:00 AM,8.64,75.74,,,,
6021,10/02/24 03:40:00 AM,8.63,75.74,,,,
6022,10/02/24 03:45:00 AM,8.63,75.74,,,,
6023,10/02/24 03:50:00 AM,8.63,75.74,,,,
6024,10/02/24 03:55:00 AM,8.64,75.74,,,,
6025,10/02/24 04:00:00 AM,8.64,75.74,,,,
6026,10/02/24 04:05:00 AM,8.64,75.74,,,,
6027,10/02/24 04:10:00 AM,8.64,75.70,,,,
6028,10/02/24 04:15:00 AM,8.64,75.70,,,,
6029,10/02/24 04:20:00 AM,8.66,75.70,,,,
6030,10/02/24 04:25:00 AM,8.64,75.70,,,,
6031,10/02/24 04:30:00 AM,8.63,75.70,,,,
6032,10/02/24 04:35:00 AM,8.64,75.70,,,,
6033,10/02/24 04:40:00 AM,8.63,75.70,,,,
6034,10/02/24 04:45:00 AM,8.64,75.70,,,,
6035,10/02/24 04:50:00 AM,8.64,75.70,,,,
6036,10/02/24 04:55:00 AM,8.64,75.70,,,,
6037,10/02/24 05:00:00 AM,8.63,75.70,,,,
6038,10/02/24 05:05:00 AM,8.64,75.70,,,,
6039,10/02/24 05:10:00 AM,8.66,75.70,,,,
6040,10/02/24 05:15:00 AM,8.64,75.70,,,,
6041,10/02/24 05:20:00 AM,8.64,75.70,,,,
6042,10/02/24 05:25:00 AM,8.64,75.67,,,,
6043,10/02/24 05:30:00 AM,8.64,75.67,,,,
6044,10/02/24 05:35:00 AM,8.64,75.67,,,,
6045,10/02/24 05:40:00 AM,8.64,75.67,,,,
6046,10/02/24 05:45:00 AM,8.64,75.67,,,,
6047,10/02/24 05:50:00 AM,8.64,75.67,,,,
6048,10/02/24 05:55:00 AM,8.64,75.67,,,,
6049,10/02/24 06:00:00 AM,8.66,75.67,,,,
6050,10/02/24 06:05:00 AM,8.64,75.67,,,,
6051,10/02/24 06:10:00 AM,8.64,75.67,,,,
6052,10/02/24 06:15:00 AM,8.66,75.63,,,,
6053,10/02/24 06:20:00 AM,8.66,75.63,,,,
6054,10/02/24 06:25:00 AM,8.64,75.63,,,,
6055,10/02/24 06:30:00 AM,8.66,75.63,,,,
6056,10/02/24 06:35:00 AM,8.64,75.63,,,,
6057,10/02/24 06:40:00 AM,8.64,75.63,,,,
6058,10/02/24 06:45:00 AM,8.66,75.63,,,,
6059,10/02/24 06:50:00 AM,8.66,75.63,,,,
6060,10/02/24 06:55:00 AM,8.64,75.63,,,,
6061,10/02/24 07:00:00 AM,8.64,75.63,,,,
6062,10/02/24 07:05:00 AM,8.64,75.63,,,,
6063,10/02/24 07:10:00 AM,8.64,75.63,,,,
6064,10/02/24 07:15:00 AM,8.66,75.63,,,,
6065,10/02/24 07:20:00 AM,8.66,75.60,,,,
6066,10/02/24 07:25:00 AM,8.66,75.60,,,,
6067,10/02/24 07:30:00 AM,8.66,75.60,,,,
6068,10/02/24 07:35:00 AM,8.66,75.60,,,,
6069,10/02/24 07:40:00 AM,8.66,75.60,,,,
6070,10/02/24 07:45:00 AM,8.67,75.60,,,,
6071,10/02/24 07:50:00 AM,8.64,75.60,,,,
6072,10/02/24 07:55:00 AM,8.67,75.60,,,,
6073,10/02/24 08:00:00 AM,8.67,75.60,,,,
6074,10/02/24 08:05:00 AM,8.79,75.60,,,,
6075,10/02/24 08:10:00 AM,8.37,75.78,,,,
6076,10/02/24 08:15:00 AM,8.39,75.70,,,,
6077,10/02/24 08:20:00 AM,8.39,75.60,,,,
6078,10/02/24 08:25:00 AM,8.43,75.45,,,,
6079,10/02/24 08:30:00 AM,8.43,75.34,,,,
6080,10/02/24 08:35:00 AM,8.44,75.24,,,,
6081,10/02/24 08:40:00 AM,8.45,75.16,,,,
6082,10/02/24 08:45:00 AM,8.45,75.09,,,,
6083,10/02/24 08:50:00 AM,8.47,74.98,,,,
6084,10/02/24 08:55:00 AM,8.48,74.91,,,,
6085,10/02/24 09:00:00 AM,8.48,74.84,,,,
6086,10/02/24 09:05:00 AM,8.48,74.77,,,,
6087,10/02/24 09:10:00 AM,8.50,74.70,,,,
6088,10/02/24 09:15:00 AM,8.49,74.66,,,,
6089,10/02/24 09:20:00 AM,8.50,74.59,,,,
6090,10/02/24 09:25:00 AM,8.51,74.52,,,,
6091,10/02/24 09:30:00 AM,8.51,74.48,,,,
6092,10/02/24 09:35:00 AM,8.54,74.41,,,,
6093,10/02/24 09:40:00 AM,8.54,74.34,,,,
6094,10/02/24 09:45:00 AM,8.54,74.30,,,,
6095,10/02/24 09:50:00 AM,8.55,74.23,,,,
6096,10/02/24 09:55:00 AM,8.55,74.19,,,,
6097,10/02/24 10:00:00 AM,8.56,74.12,,,,
6098,10/02/24 10:05:00 AM,8.56,74.05,,,,
6099,10/02/24 10:10:00 AM,8.57,74.01,,,,
6100,10/02/24 10:15:00 AM,8.57,73.98,,,,
6101,10/02/24 10:20:00 AM,8.58,73.90,,,,
6102,10/02/24 10:25:00 AM,8.58,73.87,,,,
6103,10/02/24 10:30:00 AM,8.59,73.83,,,,
6104,10/02/24 10:35:00 AM,8.59,73.76,,,,
6105,10/02/24 10:40:00 AM,8.60,73.72,,,,
6106,10/02/24 10:45:00 AM,8.59,73.69,,,,
6107,10/02/24 10:50:00 AM,8.61,73.65,,,,
6108,10/02/24 10:55:00 AM,8.61,73.62,,,,
6109,10/02/24 11:00:00 AM,8.62,73.58,,,,
6110,10/02/24 11:05:00 AM,8.62,73.54,,,,
6111,10/02/24 11:10:00 AM,8.62,73.51,,,,
6112,10/02/24 11:15:00 AM,8.63,73.47,,,,
6113,10/02/24 11:20:00 AM,8.63,73.44,,,,
6114,10/02/24 11:25:00 AM,8.63,73.40,,,,
6115,10/02/24 11:30:00 AM,8.63,73.36,,,,
6116,10/02/24 11:35:00 AM,8.63,73.36,,,,
6117,10/02/24 11:40:00 AM,8.64,73.33,,,,
6118,10/02/24 11:45:00 AM,8.66,73.29,,,,
6119,10/02/24 11:50:00 AM,8.66,73.26,,,,
6120,10/02/24 11:55:00 AM,8.67,73.22,,,,
6121,10/02/24 12:00:00 PM,8.66,73.22,,,,
6122,10/02/24 12:05:00 PM,8.66,73.18,,,,
6123,10/02/24 12:10:00 PM,8.66,73.18,,,,
6124,10/02/24 12:15:00 PM,8.66,73.15,,,,
6125,10/02/24 12:20:00 PM,8.66,73.11,,,,
6126,10/02/24 12:25:00 PM,8.67,73.11,,,,
6127,10/02/24 12:30:00 PM,8.66,73.08,,,,
6128,10/02/24 12:35:00 PM,8.67,73.08,,,,
6129,10/02/24 12:40:00 PM,8.67,73.04,,,,
6130,10/02/24 12:45:00 PM,8.68,73.04,,,,
6131,10/02/24 12:50:00 PM,8.68,73.00,,,,
6132,10/02/24 12:55:00 PM,8.68,73.00,,,,
6133,10/02/24 01:00:00 PM,8.68,73.00,,,,
6134,10/02/24 01:05:00 PM,8.68,72.97,,,,
6135,10/02/24 01:10:00 PM,8.67,72.97,,,,
6136,10/02/24 01:15:00 PM,8.68,72.93,,,,
6137,10/02/24 01:20:00 PM,8.69,72.93,,,,
6138,10/02/24 01:25:00 PM,8.69,72.93,,,,
6139,10/02/24 01:30:00 PM,8.68,72.93,,,,
6140,10/02/24 01:35:00 PM,8.69,72.90,,,,
6141,10/02/24 01:40:00 PM,8.68,72.90,,,,
6142,10/02/24 01:45:00 PM,8.68,72.86,,,,
6143,10/02/24 01:50:00 PM,8.69,72.86,,,,
6144,10/02/24 01:55:00 PM,8.68,72.86,,,,
6145,10/02/24 02:00:00 PM,8.69,72.86,,,,
6146,10/02/24 02:05:00 PM,8.69,72.86,,,,
6147,10/02/24 02:10:00 PM,8.69,72.82,,,,
6148,10/02/24 02:15:00 PM,8.69,72.82,,,,
6149,10/02/24 02:20:00 PM,8.69,72.82,,,,
6150,10/02/24 02:25:00 PM,8.69,72.82,,,,
6151,10/02/24 02:30:00 PM,8.70,72.82,,,,
6152,10/02/24 02:35:00 PM,8.70,72.79,,,,
6153,10/02/24 02:40:00 PM,8.70,72.79,,,,
6154,10/02/24 02:45:00 PM,8.69,72.79,,,,
6155,10/02/24 02:50:00 PM,8.69,72.79,,,,
6156,10/02/24 02:55:00 PM,8.70,72.79,,,,
6157,10/02/24 03:00:00 PM,8.70,72.79,,,,
6158,10/02/24 03:05:00 PM,8.69,72.75,,,,
6159,10/02/24 03:10:00 PM,8.69,72.75,,,,
6160,10/02/24 03:15:00 PM,8.69,72.75,,,,
6161,10/02/24 03:20:00 PM,8.70,72.75,,,,
6162,10/02/24 03:25:00 PM,8.70,72.75,,,,
6163,10/02/24 03:30:00 PM,8.70,72.75,,,,
6164,10/02/24 03:35:00 PM,8.70,72.75,,,,
6165,10/02/24 03:40:00 PM,8.70,72.72,,,,
6166,10/02/24 03:45:00 PM,8.71,72.72,,,,
6167,10/02/24 03:50:00 PM,8.70,72.72,,,,
6168,10/02/24 03:55:00 PM,8.69,72.72,,,,
6169,10/02/24 04:00:00 PM,8.69,72.72,,,,
6170,10/02/24 04:05:00 PM,8.70,72.72,,,,
6171,10/02/24 04:10:00 PM,8.70,72.72,,,,
6172,10/02/24 04:15:00 PM,8.69,72.72,,,,
6173,10/02/24 04:20:00 PM,8.70,72.68,,,,
6174,10/02/24 04:25:00 PM,8.70,72.68,,,,
6175,10/02/24 04:30:00 PM,8.70,72.68,,,,
6176,10/02/24 04:35:00 PM,8.70,72.68,,,,
6177,10/02/24 04:40:00 PM,8.70,72.68,,,,
6178,10/02/24 04:45:00 PM,8.70,72.68,,,,
6179,10/02/24 04:50:00 PM,8.69,72.68,,,,
6180,10/02/24 04:55:00 PM,8.71,72.68,,,,
6181,10/02/24 05:00:00 PM,8.71,72.68,,,,
6182,10/02/24 05:05:00 PM,8.70,72.68,,,,
6183,10/02/24 05:10:00 PM,8.70,72.64,,,,
6184,10/02/24 05:15:00 PM,8.70,72.64,,,,
6185,10/02/24 05:20:00 PM,8.70,72.64,,,,
6186,10/02/24 05:25:00 PM,8.71,72.64,,,,
6187,10/02/24 05:30:00 PM,8.70,72.64,,,,
6188,10/02/24 05:35:00 PM,8.71,72.64,,,,
6189,10/02/24 05:40:00 PM,8.71,72.64,,,,
6190,10/02/24 05:45:00 PM,8.71,72.61,,,,
6191,10/02/24 05:50:00 PM,8.70,72.64,,,,
6192,10/02/24 05:55:00 PM,8.70,72.61,,,,
6193,10/02/24 06:00:00 PM,8.71,72.61,,,,
6194,10/02/24 06:05:00 PM,8.71,72.61,,,,
6195,10/02/24 06:10:00 PM,8.71,72.61,,,,
6196,10/02/24 06:15:00 PM,8.72,72.61,,,,
6197,10/02/24 06:20:00 PM,8.71,72.61,,,,
6198,10/02/24 06:25:00 PM,8.71,72.61,,,,
6199,10/02/24 06:30:00 PM,8.71,72.61,,,,
6200,10/02/24 06:35:00 PM,8.71,72.61,,,,
6201,10/02/24 06:40:00 PM,8.72,72.61,,,,
6202,10/02/24 06:45:00 PM,8.72,72.61,,,,
6203,10/02/24 06:50:00 PM,8.71,72.61,,,,
6204,10/02/24 06:55:00 PM,8.71,72.61,,,,
6205,10/02/24 07:00:00 PM,8.71,72.61,,,,
6206,10/02/24 07:05:00 PM,8.72,72.61,,,,
6207,10/02/24 07:10:00 PM,8.71,72.61,,,,
6208,10/02/24 07:15:00 PM,8.72,72.57,,,,
6209,10/02/24 07:20:00 PM,8.71,72.57,,,,
6210,10/02/24 07:25:00 PM,8.72,72.57,,,,
6211,10/02/24 07:30:00 PM,8.72,72.57,,,,
6212,10/02/24 07:35:00 PM,8.71,72.57,,,,
6213,10/02/24 07:40:00 PM,8.71,72.57,,,,
6214,10/02/24 07:45:00 PM,8.72,72.57,,,,
6215,10/02/24 07:50:00 PM,8.72,72.57,,,,
6216,10/02/24 07:55:00 PM,8.72,72.57,,,,
6217,10/02/24 08:00:00 PM,8.72,72.57,,,,
6218,10/02/24 08:05:00 PM,8.72,72.57,,,,
6219,10/02/24 08:10:00 PM,8.72,72.57,,,,
6220,10/02/24 08:15:00 PM,8.72,72.57,,,,
6221,10/02/24 08:20:00 PM,8.72,72.57,,,,
6222,10/02/24 08:25:00 PM,8.71,72.57,,,,
6223,10/02/24 08:30:00 PM,8.72,72.57,,,,
6224,10/02/24 08:35:00 PM,8.72,72.57,,,,
6225,10/02/24 08:40:00 PM,8.72,72.57,,,,
6226,10/02/24 08:45:00 PM,8.72,72.57,,,,
6227,10/02/24 08:50:00 PM,8.72,72.54,,,,
6228,10/02/24 08:55:00 PM,8.72,72.54,,,,
6229,10/02/24 09:00:00 PM,8.72,72.54,,,,
6230,10/02/24 09:05:00 PM,8.72,72.54,,,,
6231,10/02/24 09:10:00 PM,8.72,72.54,,,,
6232,10/02/24 09:15:00 PM,8.72,72.54,,,,
6233,10/02/24 09:20:00 PM,8.73,72.54,,,,
6234,10/02/24 09:25:00 PM,8.73,72.54,,,,
6235,10/02/24 09:30:00 PM,8.73,72.54,,,,
6236,10/02/24 09:35:00 PM,8.72,72.54,,,,
6237,10/02/24 09:40:00 PM,8.73,72.50,,,,
6238,10/02/24 09:45:00 PM,8.73,72.50,,,,
6239,10/02/24 09:50:00 PM,8.72,72.50,,,,
6240,10/02/24 09:55:00 PM,8.73,72.50,,,,
6241,10/02/24 10:00:00 PM,8.73,72.50,,,,
6242,10/02/24 10:05:00 PM,8.73,72.50,,,,
6243,10/02/24 10:10:00 PM,8.74,72.50,,,,
6244,10/02/24 10:15:00 PM,8.73,72.50,,,,
6245,10/02/24 10:20:00 PM,8.74,72.50,,,,
6246,10/02/24 10:25:00 PM,8.73,72.46,,,,
6247,10/02/24 10:30:00 PM,8.74,72.46,,,,
6248,10/02/24 10:35:00 PM,8.74,72.46,,,,
6249,10/02/24 10:40:00 PM,8.76,72.46,,,,
6250,10/02/24 10:45:00 PM,8.73,72.46,,,,
6251,10/02/24 10:50:00 PM,8.73,72.46,,,,
6252,10/02/24 10:55:00 PM,8.74,72.46,,,,
6253,10/02/24 11:00:00 PM,8.74,72.46,,,,
6254,10/02/24 11:05:00 PM,8.74,72.46,,,,
6255,10/02/24 11:10:00 PM,8.74,72.43,,,,
6256,10/02/24 11:15:00 PM,8.74,72.43,,,,
6257,10/02/24 11:20:00 PM,8.73,72.43,,,,
6258,10/02/24 11:25:00 PM,8.75,72.43,,,,
6259,10/02/24 11:30:00 PM,8.75,72.43,,,,
6260,10/02/24 11:35:00 PM,8.74,72.43,,,,
6261,10/02/24 11:40:00 PM,8.74,72.43,,,,
6262,10/02/24 11:45:00 PM,8.74,72.43,,,,
6263,10/02/24 11:50:00 PM,8.75,72.43,,,,
6264,10/02/24 11:55:00 PM,8.73,72.43,,,,
6265,10/03/24 12:00:00 AM,8.74,72.39,,,,
6266,10/03/24 12:05:00 AM,8.74,72.39,,,,
6267,10/03/24 12:10:00 AM,8.75,72.39,,,,
6268,10/03/24 12:15:00 AM,8.74,72.39,,,,
6269,10/03/24 12:20:00 AM,8.74,72.39,,,,
6270,10/03/24 12:25:00 AM,8.75,72.39,,,,
6271,10/03/24 12:30:00 AM,8.74,72.39,,,,
6272,10/03/24 12:35:00 AM,8.74,72.39,,,,
6273,10/03/24 12:40:00 AM,8.74,72.36,,,,
6274,10/03/24 12:45:00 AM,8.75,72.36,,,,
6275,10/03/24 12:50:00 AM,8.74,72.36,,,,
6276,10/03/24 12:55:00 AM,8.76,72.36,,,,
6277,10/03/24 01:00:00 AM,8.75,72.36,,,,
6278,10/03/24 01:05:00 AM,8.75,72.36,,,,
6279,10/03/24 01:10:00 AM,8.76,72.32,,,,
6280,10/03/24 01:15:00 AM,8.75,72.32,,,,
6281,10/03/24 01:20:00 AM,8.76,72.32,,,,
6282,10/03/24 01:25:00 AM,8.75,72.32,,,,
6283,10/03/24 01:30:00 AM,8.76,72.32,,,,
6284,10/03/24 01:35:00 AM,8.74,72.32,,,,
6285,10/03/24 01:40:00 AM,8.76,72.32,,,,
6286,10/03/24 01:45:00 AM,8.76,72.32,,,,
6287,10/03/24 01:50:00 AM,8.75,72.28,,,,
6288,10/03/24 01:55:00 AM,8.76,72.28,,,,
6289,10/03/24 02:00:00 AM,8.76,72.28,,,,
6290,10/03/24 02:05:00 AM,8.75,72.28,,,,
6291,10/03/24 02:10:00 AM,8.76,72.28,,,,
6292,10/03/24 02:15:00 AM,8.76,72.28,,,,
6293,10/03/24 02:20:00 AM,8.75,72.28,,,,
6294,10/03/24 02:25:00 AM,8.75,72.25,,,,
6295,10/03/24 02:30:00 AM,8.76,72.25,,,,
6296,10/03/24 02:35:00 AM,8.76,72.25,,,,
6297,10/03/24 02:40:00 AM,8.75,72.25,,,,
6298,10/03/24 02:45:00 AM,8.76,72.25,,,,
6299,10/03/24 02:50:00 AM,8.76,72.25,,,,
6300,10/03/24 02:55:00 AM,8.76,72.21,,,,
6301,10/03/24 03:00:00 AM,8.76,72.21,,,,
6302,10/03/24 03:05:00 AM,8.78,72.21,,,,
6303,10/03/24 03:10:00 AM,8.78,72.21,,,,
6304,10/03/24 03:15:00 AM,8.76,72.21,,,,
6305,10/03/24 03:20:00 AM,8.78,72.21,,,,
6306,10/03/24 03:25:00 AM,8.75,72.21,,,,
6307,10/03/24 03:30:00 AM,8.76,72.21,,,,
6308,10/03/24 03:35:00 AM,8.78,72.18,,,,
6309,10/03/24 03:40:00 AM,8.78,72.18,,,,
6310,10/03/24 03:45:00 AM,8.76,72.18,,,,
6311,10/03/24 03:50:00 AM,8.79,72.18,,,,
6312,10/03/24 03:55:00 AM,8.76,72.18,,,,
6313,10/03/24 04:00:00 AM,8.78,72.18,,,,
6314,10/03/24 04:05:00 AM,8.78,72.18,,,,
6315,10/03/24 04:10:00 AM,8.78,72.18,,,,
6316,10/03/24 04:15:00 AM,8.78,72.18,,,,
6317,10/03/24 04:20:00 AM,8.78,72.14,,,,
6318,10/03/24 04:25:00 AM,8.76,72.14,,,,
6319,10/03/24 04:30:00 AM,8.78,72.14,,,,
6320,10/03/24 04:35:00 AM,8.79,72.14,,,,
6321,10/03/24 04:40:00 AM,8.79,72.14,,,,
6322,10/03/24 04:45:00 AM,8.78,72.14,,,,
6323,10/03/24 04:50:00 AM,8.79,72.14,,,,
6324,10/03/24 04:55:00 AM,8.79,72.14,,,,
6325,10/03/24 05:00:00 AM,8.79,72.14,,,,
6326,10/03/24 05:05:00 AM,8.79,72.14,,,,
6327,10/03/24 05:10:00 AM,8.78,72.10,,,,
6328,10/03/24 05:15:00 AM,8.79,72.14,,,,
6329,10/03/24 05:20:00 AM,8.79,72.14,,,,
6330,10/03/24 05:25:00 AM,8.79,72.14,,,,
6331,10/03/24 05:30:00 AM,8.79,72.14,,,,
6332,10/03/24 05:35:00 AM,8.80,72.14,,,,
6333,10/03/24 05:40:00 AM,8.79,72.14,,,,
6334,10/03/24 05:45:00 AM,8.79,72.14,,,,
6335,10/03/24 05:50:00 AM,8.79,72.14,,,,
6336,10/03/24 05:55:00 AM,8.79,72.14,,,,
6337,10/03/24 06:00:00 AM,8.79,72.14,,,,
6338,10/03/24 06:05:00 AM,8.79,72.14,,,,
6339,10/03/24 06:10:00 AM,8.79,72.14,,,,
6340,10/03/24 06:15:00 AM,8.79,72.14,,,,
6341,10/03/24 06:20:00 AM,8.80,72.14,,,,
6342,10/03/24 06:25:00 AM,8.79,72.14,,,,
6343,10/03/24 06:30:00 AM,8.79,72.14,,,,
6344,10/03/24 06:35:00 AM,8.80,72.14,,,,
6345,10/03/24 06:40:00 AM,8.79,72.14,,,,
6346,10/03/24 06:45:00 AM,8.79,72.14,,,,
6347,10/03/24 06:50:00 AM,8.79,72.14,,,,
6348,10/03/24 06:55:00 AM,8.78,72.14,,,,
6349,10/03/24 07:00:00 AM,8.79,72.14,,,,
6350,10/03/24 07:05:00 AM,8.79,72.14,,,,
6351,10/03/24 07:10:00 AM,8.80,72.14,,,,
6352,10/03/24 07:15:00 AM,8.79,72.14,,,,
6353,10/03/24 07:20:00 AM,8.80,72.14,,,,
6354,10/03/24 07:25:00 AM,8.79,72.14,,,,
6355,10/03/24 07:30:00 AM,8.80,72.14,,,,
6356,10/03/24 07:35:00 AM,8.79,72.14,,,,
6357,10/03/24 07:40:00 AM,8.80,72.14,,,,
6358,10/03/24 07:45:00 AM,8.79,72.14,,,,
6359,10/03/24 07:50:00 AM,8.81,72.18,,,,
6360,10/03/24 07:55:00 AM,8.80,72.18,,,,
6361,10/03/24 08:00:00 AM,8.80,72.18,,,,
6362,10/03/24 08:05:00 AM,8.79,72.18,,,,
6363,10/03/24 08:10:00 AM,8.80,72.18,,,,
6364,10/03/24 08:15:00 AM,8.80,72.21,,,,
6365,10/03/24 08:20:00 AM,8.80,72.21,,,,
6366,10/03/24 08:25:00 AM,8.80,72.21,,,,
6367,10/03/24 08:30:00 AM,8.80,72.25,,,,
6368,10/03/24 08:35:00 AM,8.79,72.25,,,,
6369,10/03/24 08:40:00 AM,8.80,72.25,,,,
6370,10/03/24 08:45:00 AM,8.79,72.25,,,,
6371,10/03/24 08:50:00 AM,8.79,72.28,,,,
6372,10/03/24 08:55:00 AM,8.79,72.28,,,,
6373,10/03/24 09:00:00 AM,8.79,72.28,,,,
6374,10/03/24 09:05:00 AM,8.79,72.28,,,,
6375,10/03/24 09:10:00 AM,8.79,72.28,,,,
6376,10/03/24 09:15:00 AM,8.79,72.32,,,,
6377,10/03/24 09:20:00 AM,8.79,72.32,,,,
6378,10/03/24 09:25:00 AM,8.79,72.32,,,,
6379,10/03/24 09:30:00 AM,8.79,72.32,,,,
6380,10/03/24 09:35:00 AM,8.78,72.32,,,,
6381,10/03/24 09:40:00 AM,8.79,72.36,,,,
6382,10/03/24 09:45:00 AM,8.79,72.36,,,,
6383,10/03/24 09:50:00 AM,8.79,72.36,,,,
6384,10/03/24 09:55:00 AM,8.79,72.39,,,,
6385,10/03/24 10:00:00 AM,8.78,72.39,,,,
6386,10/03/24 10:05:00 AM,8.76,72.43,,,,
6387,10/03/24 10:10:00 AM,8.79,72.43,,,,
6388,10/03/24 10:15:00 AM,8.78,72.46,,,,
6389,10/03/24 10:20:00 AM,8.76,72.46,,,,
6390,10/03/24 10:25:00 AM,8.78,72.50,,,,
6391,10/03/24 10:30:00 AM,8.78,72.50,,,,
6392,10/03/24 10:35:00 AM,8.78,72.50,,,,
6393,10/03/24 10:40:00 AM,8.76,72.54,,,,
6394,10/03/24 10:45:00 AM,8.76,72.54,,,,
6395,10/03/24 10:50:00 AM,8.78,72.57,,,,
6396,10/03/24 10:55:00 AM,8.76,72.57,,,,
6397,10/03/24 11:00:00 AM,8.75,72.61,,,,
6398,10/03/24 11:05:00 AM,8.76,72.61,,,,
6399,10/03/24 11:10:00 AM,8.75,72.64,,,,
6400,10/03/24 11:15:00 AM,8.75,72.64,,,,
6401,10/03/24 11:20:00 AM,8.75,72.68,,,,
6402,10/03/24 11:25:00 AM,8.76,72.68,,,,
6403,10/03/24 11:30:00 AM,8.75,72.68,,,,
6404,10/03/24 11:35:00 AM,8.75,72.72,,,,
6405,10/03/24 11:40:00 AM,8.75,72.72,,,,
6406,10/03/24 11:45:00 AM,8.75,72.72,,,,
6407,10/03/24 11:50:00 AM,8.75,72.75,,,,
6408,10/03/24 11:55:00 AM,8.74,72.75,,,,
6409,10/03/24 12:00:00 PM,8.74,72.79,,,,
6410,10/03/24 12:05:00 PM,8.74,72.79,,,,
6411,10/03/24 12:10:00 PM,8.74,72.79,,,,
6412,10/03/24 12:15:00 PM,8.73,72.82,,,,
6413,10/03/24 12:20:00 PM,8.73,72.82,,,,
6414,10/03/24 12:25:00 PM,8.74,72.86,,,,
6415,10/03/24 12:30:00 PM,8.73,72.86,,,,
6416,10/03/24 12:35:00 PM,8.74,72.86,,,,
6417,10/03/24 12:40:00 PM,8.73,72.90,,,,
6418,10/03/24 12:45:00 PM,8.73,72.90,,,,
6419,10/03/24 12:50:00 PM,8.73,72.90,,,,
6420,10/03/24 12:55:00 PM,8.73,72.93,,,,
6421,10/03/24 01:00:00 PM,8.73,72.93,,,,
6422,10/03/24 01:05:00 PM,8.73,72.93,,,,
6423,10/03/24 01:10:00 PM,8.73,72.97,,,,
6424,10/03/24 01:15:00 PM,8.73,72.97,,,,
6425,10/03/24 01:20:00 PM,8.72,72.97,,,,
6426,10/03/24 01:25:00 PM,8.73,72.97,,,,
6427,10/03/24 01:30:00 PM,8.73,73.00,,,,
6428,10/03/24 01:35:00 PM,8.72,73.00,,,,
6429,10/03/24 01:40:00 PM,8.73,73.00,,,,
6430,10/03/24 01:45:00 PM,8.72,73.00,,,,
6431,10/03/24 01:50:00 PM,8.72,73.00,,,,
6432,10/03/24 01:55:00 PM,8.72,73.04,,,,
6433,10/03/24 02:00:00 PM,8.73,73.04,,,,
6434,10/03/24 02:05:00 PM,8.72,73.04,,,,
6435,10/03/24 02:10:00 PM,8.72,73.04,,,,
6436,10/03/24 02:15:00 PM,8.72,73.04,,,,
6437,10/03/24 02:20:00 PM,8.71,73.04,,,,
6438,10/03/24 02:25:00 PM,8.72,73.08,,,,
6439,10/03/24 02:30:00 PM,8.71,73.08,,,,
6440,10/03/24 02:35:00 PM,8.71,73.08,,,,
6441,10/03/24 02:40:00 PM,8.71,73.08,,,,
6442,10/03/24 02:45:00 PM,8.72,73.08,,,,
6443,10/03/24 02:50:00 PM,8.71,73.08,,,,
6444,10/03/24 02:55:00 PM,8.71,73.08,,,,
6445,10/03/24 03:00:00 PM,8.71,73.11,,,,
6446,10/03/24 03:05:00 PM,8.71,73.11,,,,
6447,10/03/24 03:10:00 PM,8.70,73.11,,,,
6448,10/03/24 03:15:00 PM,8.72,73.11,,,,
6449,10/03/24 03:20:00 PM,8.71,73.11,,,,
6450,10/03/24 03:25:00 PM,8.70,73.11,,,,
6451,10/03/24 03:30:00 PM,8.72,73.11,,,,
6452,10/03/24 03:35:00 PM,8.71,73.11,,,,
6453,10/03/24 03:40:00 PM,8.71,73.15,,,,
6454,10/03/24 03:45:00 PM,8.71,73.15,,,,
6455,10/03/24 03:50:00 PM,8.72,73.15,,,,
6456,10/03/24 03:55:00 PM,8.71,73.15,,,,
