"Plot Title: 21839977"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21839977, SEN S/N: 21839977)","Temp, °F (LGR S/N: 21839977, SEN S/N: 21839977)","Coupler Attached (LGR S/N: 21839977)","Host Connected (LGR S/N: 21839977)","Stopped (LGR S/N: 21839977)","End Of File (LGR S/N: 21839977)"
5401,09/30/24 12:00:00 AM,8.71,75.42,,,,
5402,09/30/24 12:05:00 AM,8.72,75.42,,,,
5403,09/30/24 12:10:00 AM,8.71,75.42,,,,
5404,09/30/24 12:15:00 AM,8.71,75.42,,,,
5405,09/30/24 12:20:00 AM,8.72,75.42,,,,
5406,09/30/24 12:25:00 AM,8.72,75.42,,,,
5407,09/30/24 12:30:00 AM,8.71,75.42,,,,
5408,09/30/24 12:35:00 AM,8.71,75.42,,,,
5409,09/30/24 12:40:00 AM,8.71,75.42,,,,
5410,09/30/24 12:45:00 AM,8.71,75.42,,,,
5411,09/30/24 12:50:00 AM,8.71,75.42,,,,
5412,09/30/24 12:55:00 AM,8.72,75.42,,,,
5413,09/30/24 01:00:00 AM,8.71,75.42,,,,
5414,09/30/24 01:05:00 AM,8.71,75.42,,,,
5415,09/30/24 01:10:00 AM,8.71,75.42,,,,
5416,09/30/24 01:15:00 AM,8.71,75.42,,,,
5417,09/30/24 01:20:00 AM,8.71,75.42,,,,
5418,09/30/24 01:25:00 AM,8.71,75.42,,,,
5419,09/30/24 01:30:00 AM,8.72,75.42,,,,
5420,09/30/24 01:35:00 AM,8.70,75.38,,,,
5421,09/30/24 01:40:00 AM,8.72,75.38,,,,
5422,09/30/24 01:45:00 AM,8.71,75.38,,,,
5423,09/30/24 01:50:00 AM,8.72,75.38,,,,
5424,09/30/24 01:55:00 AM,8.72,75.38,,,,
5425,09/30/24 02:00:00 AM,8.72,75.38,,,,
5426,09/30/24 02:05:00 AM,8.70,75.38,,,,
5427,09/30/24 02:10:00 AM,8.71,75.38,,,,
5428,09/30/24 02:15:00 AM,8.72,75.38,,,,
5429,09/30/24 02:20:00 AM,8.72,75.38,,,,
5430,09/30/24 02:25:00 AM,8.72,75.38,,,,
5431,09/30/24 02:30:00 AM,8.71,75.38,,,,
5432,09/30/24 02:35:00 AM,8.72,75.34,,,,
5433,09/30/24 02:40:00 AM,8.72,75.34,,,,
5434,09/30/24 02:45:00 AM,8.71,75.34,,,,
5435,09/30/24 02:50:00 AM,8.72,75.34,,,,
5436,09/30/24 02:55:00 AM,8.71,75.34,,,,
5437,09/30/24 03:00:00 AM,8.71,75.34,,,,
5438,09/30/24 03:05:00 AM,8.72,75.34,,,,
5439,09/30/24 03:10:00 AM,8.71,75.31,,,,
5440,09/30/24 03:15:00 AM,8.73,75.31,,,,
5441,09/30/24 03:20:00 AM,8.72,75.31,,,,
5442,09/30/24 03:25:00 AM,8.73,75.31,,,,
5443,09/30/24 03:30:00 AM,8.71,75.31,,,,
5444,09/30/24 03:35:00 AM,8.72,75.27,,,,
5445,09/30/24 03:40:00 AM,8.72,75.27,,,,
5446,09/30/24 03:45:00 AM,8.71,75.27,,,,
5447,09/30/24 03:50:00 AM,8.72,75.27,,,,
5448,09/30/24 03:55:00 AM,8.72,75.27,,,,
5449,09/30/24 04:00:00 AM,8.72,75.24,,,,
5450,09/30/24 04:05:00 AM,8.73,75.24,,,,
5451,09/30/24 04:10:00 AM,8.73,75.24,,,,
5452,09/30/24 04:15:00 AM,8.74,75.20,,,,
5453,09/30/24 04:20:00 AM,8.73,75.20,,,,
5454,09/30/24 04:25:00 AM,8.73,75.20,,,,
5455,09/30/24 04:30:00 AM,8.72,75.16,,,,
5456,09/30/24 04:35:00 AM,8.73,75.16,,,,
5457,09/30/24 04:40:00 AM,8.73,75.16,,,,
5458,09/30/24 04:45:00 AM,8.74,75.16,,,,
5459,09/30/24 04:50:00 AM,8.73,75.13,,,,
5460,09/30/24 04:55:00 AM,8.73,75.13,,,,
5461,09/30/24 05:00:00 AM,8.74,75.13,,,,
5462,09/30/24 05:05:00 AM,8.74,75.13,,,,
5463,09/30/24 05:10:00 AM,8.75,75.09,,,,
5464,09/30/24 05:15:00 AM,8.75,75.09,,,,
5465,09/30/24 05:20:00 AM,8.74,75.09,,,,
5466,09/30/24 05:25:00 AM,8.74,75.09,,,,
5467,09/30/24 05:30:00 AM,8.74,75.06,,,,
5468,09/30/24 05:35:00 AM,8.73,75.06,,,,
5469,09/30/24 05:40:00 AM,8.74,75.06,,,,
5470,09/30/24 05:45:00 AM,8.74,75.02,,,,
5471,09/30/24 05:50:00 AM,8.74,75.02,,,,
5472,09/30/24 05:55:00 AM,8.75,75.02,,,,
5473,09/30/24 06:00:00 AM,8.74,75.02,,,,
5474,09/30/24 06:05:00 AM,8.75,75.02,,,,
5475,09/30/24 06:10:00 AM,8.74,74.98,,,,
5476,09/30/24 06:15:00 AM,8.74,74.98,,,,
5477,09/30/24 06:20:00 AM,8.74,74.98,,,,
5478,09/30/24 06:25:00 AM,8.75,74.98,,,,
5479,09/30/24 06:30:00 AM,8.75,74.98,,,,
5480,09/30/24 06:35:00 AM,8.75,74.98,,,,
5481,09/30/24 06:40:00 AM,8.75,74.95,,,,
5482,09/30/24 06:45:00 AM,8.73,74.95,,,,
5483,09/30/24 06:50:00 AM,8.74,74.95,,,,
5484,09/30/24 06:55:00 AM,8.74,74.95,,,,
5485,09/30/24 07:00:00 AM,8.74,74.91,,,,
5486,09/30/24 07:05:00 AM,8.75,74.91,,,,
5487,09/30/24 07:10:00 AM,8.74,74.91,,,,
5488,09/30/24 07:15:00 AM,8.75,74.91,,,,
5489,09/30/24 07:20:00 AM,8.74,74.91,,,,
5490,09/30/24 07:25:00 AM,8.74,74.91,,,,
5491,09/30/24 07:30:00 AM,8.74,74.91,,,,
5492,09/30/24 07:35:00 AM,8.74,74.91,,,,
5493,09/30/24 07:40:00 AM,8.75,74.88,,,,
5494,09/30/24 07:45:00 AM,8.74,74.84,,,,
5495,09/30/24 07:50:00 AM,8.75,74.80,,,,
5496,09/30/24 07:55:00 AM,8.78,74.77,,,,
5497,09/30/24 08:00:00 AM,8.78,74.77,,,,
5498,09/30/24 08:05:00 AM,8.75,74.73,,,,
5499,09/30/24 08:10:00 AM,8.75,74.77,,,,
5500,09/30/24 08:15:00 AM,8.76,74.77,,,,
5501,09/30/24 08:20:00 AM,8.78,74.77,,,,
5502,09/30/24 08:25:00 AM,8.75,74.77,,,,
5503,09/30/24 08:30:00 AM,8.76,74.77,,,,
5504,09/30/24 08:35:00 AM,8.78,74.80,,,,
5505,09/30/24 08:40:00 AM,8.76,74.80,,,,
5506,09/30/24 08:45:00 AM,8.76,74.84,,,,
5507,09/30/24 08:50:00 AM,8.76,74.88,,,,
5508,09/30/24 08:55:00 AM,8.75,74.88,,,,
5509,09/30/24 09:00:00 AM,8.75,74.91,,,,
5510,09/30/24 09:05:00 AM,8.76,74.91,,,,
5511,09/30/24 09:10:00 AM,8.78,74.91,,,,
5512,09/30/24 09:15:00 AM,8.76,74.91,,,,
5513,09/30/24 09:20:00 AM,8.75,74.95,,,,
5514,09/30/24 09:25:00 AM,8.76,74.98,,,,
5515,09/30/24 09:30:00 AM,8.76,74.98,,,,
5516,09/30/24 09:35:00 AM,8.74,74.98,,,,
5517,09/30/24 09:40:00 AM,8.74,74.98,,,,
5518,09/30/24 09:45:00 AM,8.75,75.02,,,,
5519,09/30/24 09:50:00 AM,8.75,75.06,,,,
5520,09/30/24 09:55:00 AM,8.76,75.09,,,,
5521,09/30/24 10:00:00 AM,8.74,75.13,,,,
5522,09/30/24 10:05:00 AM,8.74,75.16,,,,
5523,09/30/24 10:10:00 AM,8.73,75.16,,,,
5524,09/30/24 10:15:00 AM,8.75,75.24,,,,
5525,09/30/24 10:20:00 AM,8.74,75.27,,,,
5526,09/30/24 10:25:00 AM,8.73,75.27,,,,
5527,09/30/24 10:30:00 AM,8.74,75.27,,,,
5528,09/30/24 10:35:00 AM,8.74,75.24,,,,
5529,09/30/24 10:40:00 AM,8.74,75.16,,,,
5530,09/30/24 10:45:00 AM,8.74,75.09,,,,
5531,09/30/24 10:50:00 AM,8.74,75.02,,,,
5532,09/30/24 10:55:00 AM,8.74,74.95,,,,
5533,09/30/24 11:00:00 AM,8.75,74.91,,,,
5534,09/30/24 11:05:00 AM,8.75,74.88,,,,
5535,09/30/24 11:10:00 AM,8.76,74.91,,,,
5536,09/30/24 11:15:00 AM,8.75,74.91,,,,
5537,09/30/24 11:20:00 AM,8.74,74.95,,,,
5538,09/30/24 11:25:00 AM,8.75,74.98,,,,
5539,09/30/24 11:30:00 AM,8.75,75.06,,,,
5540,09/30/24 11:35:00 AM,8.74,75.09,,,,
5541,09/30/24 11:40:00 AM,8.73,75.13,,,,
5542,09/30/24 11:45:00 AM,8.73,75.20,,,,
5543,09/30/24 11:50:00 AM,8.73,75.27,,,,
5544,09/30/24 11:55:00 AM,8.73,75.31,,,,
5545,09/30/24 12:00:00 PM,8.71,75.34,,,,
5546,09/30/24 12:05:00 PM,8.71,75.42,,,,
5547,09/30/24 12:10:00 PM,8.71,75.45,,,,
5548,09/30/24 12:15:00 PM,8.72,75.49,,,,
5549,09/30/24 12:20:00 PM,8.71,75.52,,,,
5550,09/30/24 12:25:00 PM,8.71,75.56,,,,
5551,09/30/24 12:30:00 PM,8.70,75.60,,,,
5552,09/30/24 12:35:00 PM,8.70,75.63,,,,
5553,09/30/24 12:40:00 PM,8.70,75.63,,,,
5554,09/30/24 12:45:00 PM,8.69,75.67,,,,
5555,09/30/24 12:50:00 PM,8.70,75.70,,,,
5556,09/30/24 12:55:00 PM,8.69,75.70,,,,
5557,09/30/24 01:00:00 PM,8.70,75.67,,,,
5558,09/30/24 01:05:00 PM,8.70,75.63,,,,
5559,09/30/24 01:10:00 PM,8.69,75.60,,,,
5560,09/30/24 01:15:00 PM,8.69,75.56,,,,
5561,09/30/24 01:20:00 PM,8.71,75.52,,,,
5562,09/30/24 01:25:00 PM,8.71,75.52,,,,
5563,09/30/24 01:30:00 PM,8.70,75.52,,,,
5564,09/30/24 01:35:00 PM,8.70,75.52,,,,
5565,09/30/24 01:40:00 PM,8.70,75.52,,,,
5566,09/30/24 01:45:00 PM,8.70,75.52,,,,
5567,09/30/24 01:50:00 PM,8.71,75.52,,,,
5568,09/30/24 01:55:00 PM,8.71,75.52,,,,
5569,09/30/24 02:00:00 PM,8.70,75.56,,,,
5570,09/30/24 02:05:00 PM,8.69,75.56,,,,
5571,09/30/24 02:10:00 PM,8.69,75.56,,,,
5572,09/30/24 02:15:00 PM,8.69,75.56,,,,
5573,09/30/24 02:20:00 PM,8.69,75.56,,,,
5574,09/30/24 02:25:00 PM,8.70,75.56,,,,
5575,09/30/24 02:30:00 PM,8.69,75.56,,,,
5576,09/30/24 02:35:00 PM,8.69,75.56,,,,
5577,09/30/24 02:40:00 PM,8.69,75.56,,,,
5578,09/30/24 02:45:00 PM,8.69,75.56,,,,
5579,09/30/24 02:50:00 PM,8.67,75.56,,,,
5580,09/30/24 02:55:00 PM,8.69,75.56,,,,
5581,09/30/24 03:00:00 PM,8.70,75.56,,,,
5582,09/30/24 03:05:00 PM,8.69,75.52,,,,
5583,09/30/24 03:10:00 PM,8.69,75.52,,,,
5584,09/30/24 03:15:00 PM,8.70,75.52,,,,
5585,09/30/24 03:20:00 PM,8.69,75.52,,,,
5586,09/30/24 03:25:00 PM,8.70,75.52,,,,
5587,09/30/24 03:30:00 PM,8.70,75.52,,,,
5588,09/30/24 03:35:00 PM,8.69,75.52,,,,
5589,09/30/24 03:40:00 PM,8.69,75.52,,,,
5590,09/30/24 03:45:00 PM,8.70,75.52,,,,
5591,09/30/24 03:50:00 PM,8.69,75.52,,,,
5592,09/30/24 03:55:00 PM,8.69,75.52,,,,
5593,09/30/24 04:00:00 PM,8.72,75.49,,,,
5594,09/30/24 04:05:00 PM,8.69,75.49,,,,
5595,09/30/24 04:10:00 PM,8.70,75.49,,,,
5596,09/30/24 04:15:00 PM,8.70,75.49,,,,
5597,09/30/24 04:20:00 PM,8.71,75.49,,,,
5598,09/30/24 04:25:00 PM,8.69,75.49,,,,
5599,09/30/24 04:30:00 PM,8.71,75.49,,,,
5600,09/30/24 04:35:00 PM,8.70,75.49,,,,
5601,09/30/24 04:40:00 PM,8.70,75.49,,,,
5602,09/30/24 04:45:00 PM,8.70,75.45,,,,
5603,09/30/24 04:50:00 PM,8.67,75.49,,,,
5604,09/30/24 04:55:00 PM,8.70,75.49,,,,
5605,09/30/24 05:00:00 PM,8.69,75.49,,,,
5606,09/30/24 05:05:00 PM,8.70,75.49,,,,
5607,09/30/24 05:10:00 PM,8.70,75.52,,,,
5608,09/30/24 05:15:00 PM,8.70,75.52,,,,
5609,09/30/24 05:20:00 PM,8.69,75.52,,,,
5610,09/30/24 05:25:00 PM,8.69,75.52,,,,
5611,09/30/24 05:30:00 PM,8.71,75.56,,,,
5612,09/30/24 05:35:00 PM,8.70,75.56,,,,
5613,09/30/24 05:40:00 PM,8.69,75.56,,,,
5614,09/30/24 05:45:00 PM,8.71,75.56,,,,
5615,09/30/24 05:50:00 PM,8.70,75.56,,,,
5616,09/30/24 05:55:00 PM,8.70,75.60,,,,
5617,09/30/24 06:00:00 PM,8.70,75.60,,,,
5618,09/30/24 06:05:00 PM,8.70,75.60,,,,
5619,09/30/24 06:10:00 PM,8.71,75.60,,,,
5620,09/30/24 06:15:00 PM,8.70,75.60,,,,
5621,09/30/24 06:20:00 PM,8.71,75.60,,,,
5622,09/30/24 06:25:00 PM,8.71,75.60,,,,
5623,09/30/24 06:30:00 PM,8.70,75.60,,,,
5624,09/30/24 06:35:00 PM,8.72,75.60,,,,
5625,09/30/24 06:40:00 PM,8.69,75.60,,,,
5626,09/30/24 06:45:00 PM,8.69,75.60,,,,
5627,09/30/24 06:50:00 PM,8.70,75.60,,,,
5628,09/30/24 06:55:00 PM,8.70,75.60,,,,
5629,09/30/24 07:00:00 PM,8.70,75.60,,,,
5630,09/30/24 07:05:00 PM,8.71,75.56,,,,
5631,09/30/24 07:10:00 PM,8.71,75.56,,,,
5632,09/30/24 07:15:00 PM,8.70,75.52,,,,
5633,09/30/24 07:20:00 PM,8.71,75.52,,,,
5634,09/30/24 07:25:00 PM,8.69,75.52,,,,
5635,09/30/24 07:30:00 PM,8.70,75.49,,,,
5636,09/30/24 07:35:00 PM,8.71,75.49,,,,
5637,09/30/24 07:40:00 PM,8.71,75.45,,,,
5638,09/30/24 07:45:00 PM,8.71,75.45,,,,
5639,09/30/24 07:50:00 PM,8.72,75.42,,,,
5640,09/30/24 07:55:00 PM,8.71,75.42,,,,
5641,09/30/24 08:00:00 PM,8.72,75.42,,,,
5642,09/30/24 08:05:00 PM,8.71,75.42,,,,
5643,09/30/24 08:10:00 PM,8.70,75.42,,,,
5644,09/30/24 08:15:00 PM,8.71,75.42,,,,
5645,09/30/24 08:20:00 PM,8.72,75.42,,,,
5646,09/30/24 08:25:00 PM,8.71,75.42,,,,
5647,09/30/24 08:30:00 PM,8.72,75.42,,,,
5648,09/30/24 08:35:00 PM,8.72,75.42,,,,
5649,09/30/24 08:40:00 PM,8.73,75.42,,,,
5650,09/30/24 08:45:00 PM,8.73,75.42,,,,
5651,09/30/24 08:50:00 PM,8.72,75.42,,,,
5652,09/30/24 08:55:00 PM,8.72,75.42,,,,
5653,09/30/24 09:00:00 PM,8.73,75.42,,,,
5654,09/30/24 09:05:00 PM,8.72,75.42,,,,
5655,09/30/24 09:10:00 PM,8.73,75.42,,,,
5656,09/30/24 09:15:00 PM,8.72,75.42,,,,
5657,09/30/24 09:20:00 PM,8.71,75.42,,,,
5658,09/30/24 09:25:00 PM,8.74,75.42,,,,
5659,09/30/24 09:30:00 PM,8.73,75.42,,,,
5660,09/30/24 09:35:00 PM,8.73,75.38,,,,
5661,09/30/24 09:40:00 PM,8.73,75.38,,,,
5662,09/30/24 09:45:00 PM,8.72,75.38,,,,
5663,09/30/24 09:50:00 PM,8.73,75.38,,,,
5664,09/30/24 09:55:00 PM,8.73,75.38,,,,
5665,09/30/24 10:00:00 PM,8.74,75.38,,,,
5666,09/30/24 10:05:00 PM,8.73,75.38,,,,
5667,09/30/24 10:10:00 PM,8.73,75.34,,,,
5668,09/30/24 10:15:00 PM,8.71,75.34,,,,
5669,09/30/24 10:20:00 PM,8.73,75.34,,,,
5670,09/30/24 10:25:00 PM,8.74,75.34,,,,
5671,09/30/24 10:30:00 PM,8.73,75.34,,,,
5672,09/30/24 10:35:00 PM,8.73,75.31,,,,
5673,09/30/24 10:40:00 PM,8.73,75.31,,,,
5674,09/30/24 10:45:00 PM,8.73,75.31,,,,
5675,09/30/24 10:50:00 PM,8.72,75.31,,,,
5676,09/30/24 10:55:00 PM,8.73,75.31,,,,
5677,09/30/24 11:00:00 PM,8.74,75.27,,,,
5678,09/30/24 11:05:00 PM,8.72,75.27,,,,
5679,09/30/24 11:10:00 PM,8.74,75.27,,,,
5680,09/30/24 11:15:00 PM,8.75,75.27,,,,
5681,09/30/24 11:20:00 PM,8.74,75.27,,,,
5682,09/30/24 11:25:00 PM,8.72,75.27,,,,
5683,09/30/24 11:30:00 PM,8.73,75.24,,,,
5684,09/30/24 11:35:00 PM,8.73,75.24,,,,
5685,09/30/24 11:40:00 PM,8.74,75.24,,,,
5686,09/30/24 11:45:00 PM,8.73,75.24,,,,
5687,09/30/24 11:50:00 PM,8.74,75.20,,,,
5688,09/30/24 11:55:00 PM,8.73,75.20,,,,
5689,10/01/24 12:00:00 AM,8.73,75.20,,,,
5690,10/01/24 12:05:00 AM,8.75,75.20,,,,
5691,10/01/24 12:10:00 AM,8.73,75.16,,,,
5692,10/01/24 12:15:00 AM,8.73,75.16,,,,
5693,10/01/24 12:20:00 AM,8.75,75.16,,,,
5694,10/01/24 12:25:00 AM,8.74,75.16,,,,
5695,10/01/24 12:30:00 AM,8.74,75.16,,,,
5696,10/01/24 12:35:00 AM,8.75,75.16,,,,
5697,10/01/24 12:40:00 AM,8.74,75.16,,,,
5698,10/01/24 12:45:00 AM,8.74,75.13,,,,
5699,10/01/24 12:50:00 AM,8.73,75.13,,,,
5700,10/01/24 12:55:00 AM,8.75,75.13,,,,
5701,10/01/24 01:00:00 AM,8.74,75.13,,,,
5702,10/01/24 01:05:00 AM,8.74,75.13,,,,
5703,10/01/24 01:10:00 AM,8.74,75.13,,,,
5704,10/01/24 01:15:00 AM,8.75,75.13,,,,
5705,10/01/24 01:20:00 AM,8.73,75.09,,,,
5706,10/01/24 01:25:00 AM,8.74,75.09,,,,
5707,10/01/24 01:30:00 AM,8.75,75.09,,,,
5708,10/01/24 01:35:00 AM,8.73,75.09,,,,
5709,10/01/24 01:40:00 AM,8.75,75.09,,,,
5710,10/01/24 01:45:00 AM,8.75,75.09,,,,
5711,10/01/24 01:50:00 AM,8.75,75.09,,,,
5712,10/01/24 01:55:00 AM,8.75,75.06,,,,
5713,10/01/24 02:00:00 AM,8.74,75.06,,,,
5714,10/01/24 02:05:00 AM,8.74,75.06,,,,
5715,10/01/24 02:10:00 AM,8.75,75.06,,,,
5716,10/01/24 02:15:00 AM,8.76,75.06,,,,
5717,10/01/24 02:20:00 AM,8.75,75.02,,,,
5718,10/01/24 02:25:00 AM,8.74,75.02,,,,
5719,10/01/24 02:30:00 AM,8.74,75.02,,,,
5720,10/01/24 02:35:00 AM,8.76,75.02,,,,
5721,10/01/24 02:40:00 AM,8.75,74.98,,,,
5722,10/01/24 02:45:00 AM,8.76,74.98,,,,
5723,10/01/24 02:50:00 AM,8.75,74.98,,,,
5724,10/01/24 02:55:00 AM,8.75,74.98,,,,
5725,10/01/24 03:00:00 AM,8.76,74.98,,,,
5726,10/01/24 03:05:00 AM,8.76,74.95,,,,
5727,10/01/24 03:10:00 AM,8.75,74.95,,,,
5728,10/01/24 03:15:00 AM,8.76,74.95,,,,
5729,10/01/24 03:20:00 AM,8.78,74.95,,,,
5730,10/01/24 03:25:00 AM,8.76,74.95,,,,
5731,10/01/24 03:30:00 AM,8.76,74.91,,,,
5732,10/01/24 03:35:00 AM,8.76,74.91,,,,
5733,10/01/24 03:40:00 AM,8.75,74.91,,,,
5734,10/01/24 03:45:00 AM,8.74,74.91,,,,
5735,10/01/24 03:50:00 AM,8.75,74.91,,,,
5736,10/01/24 03:55:00 AM,8.75,74.91,,,,
5737,10/01/24 04:00:00 AM,8.75,74.88,,,,
5738,10/01/24 04:05:00 AM,8.76,74.88,,,,
5739,10/01/24 04:10:00 AM,8.75,74.88,,,,
5740,10/01/24 04:15:00 AM,8.75,74.88,,,,
5741,10/01/24 04:20:00 AM,8.76,74.84,,,,
5742,10/01/24 04:25:00 AM,8.76,74.84,,,,
5743,10/01/24 04:30:00 AM,8.75,74.84,,,,
5744,10/01/24 04:35:00 AM,8.76,74.84,,,,
5745,10/01/24 04:40:00 AM,8.76,74.84,,,,
5746,10/01/24 04:45:00 AM,8.76,74.80,,,,
5747,10/01/24 04:50:00 AM,8.75,74.80,,,,
5748,10/01/24 04:55:00 AM,8.76,74.80,,,,
5749,10/01/24 05:00:00 AM,8.76,74.80,,,,
5750,10/01/24 05:05:00 AM,8.76,74.80,,,,
5751,10/01/24 05:10:00 AM,8.76,74.77,,,,
5752,10/01/24 05:15:00 AM,8.78,74.77,,,,
5753,10/01/24 05:20:00 AM,8.78,74.77,,,,
5754,10/01/24 05:25:00 AM,8.79,74.77,,,,
5755,10/01/24 05:30:00 AM,8.78,74.77,,,,
5756,10/01/24 05:35:00 AM,8.79,74.73,,,,
5757,10/01/24 05:40:00 AM,8.76,74.73,,,,
5758,10/01/24 05:45:00 AM,8.76,74.73,,,,
5759,10/01/24 05:50:00 AM,8.78,74.73,,,,
5760,10/01/24 05:55:00 AM,8.78,74.73,,,,
5761,10/01/24 06:00:00 AM,8.78,74.73,,,,
5762,10/01/24 06:05:00 AM,8.79,74.73,,,,
5763,10/01/24 06:10:00 AM,8.78,74.70,,,,
5764,10/01/24 06:15:00 AM,8.76,74.70,,,,
5765,10/01/24 06:20:00 AM,8.79,74.70,,,,
5766,10/01/24 06:25:00 AM,8.78,74.70,,,,
5767,10/01/24 06:30:00 AM,8.78,74.70,,,,
5768,10/01/24 06:35:00 AM,8.78,74.70,,,,
5769,10/01/24 06:40:00 AM,8.78,74.70,,,,
5770,10/01/24 06:45:00 AM,8.76,74.70,,,,
5771,10/01/24 06:50:00 AM,8.79,74.66,,,,
5772,10/01/24 06:55:00 AM,8.79,74.66,,,,
5773,10/01/24 07:00:00 AM,8.78,74.66,,,,
5774,10/01/24 07:05:00 AM,8.78,74.66,,,,
5775,10/01/24 07:10:00 AM,8.78,74.66,,,,
5776,10/01/24 07:15:00 AM,8.78,74.66,,,,
5777,10/01/24 07:20:00 AM,8.78,74.66,,,,
5778,10/01/24 07:25:00 AM,8.78,74.66,,,,
5779,10/01/24 07:30:00 AM,8.76,74.66,,,,
5780,10/01/24 07:35:00 AM,8.79,74.66,,,,
5781,10/01/24 07:40:00 AM,8.78,74.66,,,,
5782,10/01/24 07:45:00 AM,8.79,74.66,,,,
5783,10/01/24 07:50:00 AM,8.78,74.66,,,,
5784,10/01/24 07:55:00 AM,8.78,74.70,,,,
5785,10/01/24 08:00:00 AM,8.78,74.70,,,,
5786,10/01/24 08:05:00 AM,8.76,74.70,,,,
5787,10/01/24 08:10:00 AM,8.78,74.70,,,,
5788,10/01/24 08:15:00 AM,8.76,74.66,,,,
5789,10/01/24 08:20:00 AM,8.76,74.66,,,,
5790,10/01/24 08:25:00 AM,8.78,74.66,,,,
5791,10/01/24 08:30:00 AM,8.78,74.62,,,,
5792,10/01/24 08:35:00 AM,8.79,74.62,,,,
5793,10/01/24 08:40:00 AM,8.76,74.59,,,,
5794,10/01/24 08:45:00 AM,8.78,74.59,,,,
5795,10/01/24 08:50:00 AM,8.79,74.55,,,,
5796,10/01/24 08:55:00 AM,8.80,74.55,,,,
5797,10/01/24 09:00:00 AM,8.80,74.52,,,,
5798,10/01/24 09:05:00 AM,8.75,74.52,,,,
5799,10/01/24 09:10:00 AM,8.78,74.52,,,,
5800,10/01/24 09:15:00 AM,8.78,74.52,,,,
5801,10/01/24 09:20:00 AM,8.78,74.48,,,,
5802,10/01/24 09:25:00 AM,8.80,74.48,,,,
5803,10/01/24 09:30:00 AM,8.76,74.48,,,,
5804,10/01/24 09:35:00 AM,8.79,74.48,,,,
5805,10/01/24 09:40:00 AM,8.78,74.52,,,,
5806,10/01/24 09:45:00 AM,8.78,74.52,,,,
5807,10/01/24 09:50:00 AM,8.79,74.52,,,,
5808,10/01/24 09:55:00 AM,8.78,74.52,,,,
5809,10/01/24 10:00:00 AM,8.80,74.52,,,,
5810,10/01/24 10:05:00 AM,8.78,74.52,,,,
5811,10/01/24 10:10:00 AM,8.78,74.52,,,,
5812,10/01/24 10:15:00 AM,8.78,74.52,,,,
5813,10/01/24 10:20:00 AM,8.76,74.55,,,,
5814,10/01/24 10:25:00 AM,8.79,74.55,,,,
5815,10/01/24 10:30:00 AM,8.76,74.55,,,,
5816,10/01/24 10:35:00 AM,8.78,74.59,,,,
5817,10/01/24 10:40:00 AM,8.76,74.62,,,,
5818,10/01/24 10:45:00 AM,8.76,74.66,,,,
5819,10/01/24 10:50:00 AM,8.76,74.70,,,,
5820,10/01/24 10:55:00 AM,8.76,74.73,,,,
5821,10/01/24 11:00:00 AM,8.78,74.77,,,,
5822,10/01/24 11:05:00 AM,8.75,74.80,,,,
5823,10/01/24 11:10:00 AM,8.76,74.88,,,,
5824,10/01/24 11:15:00 AM,8.75,74.91,,,,
5825,10/01/24 11:20:00 AM,8.74,74.91,,,,
5826,10/01/24 11:25:00 AM,8.75,74.95,,,,
5827,10/01/24 11:30:00 AM,8.74,74.98,,,,
5828,10/01/24 11:35:00 AM,8.75,75.02,,,,
5829,10/01/24 11:40:00 AM,8.73,75.06,,,,
5830,10/01/24 11:45:00 AM,8.73,75.09,,,,
5831,10/01/24 11:50:00 AM,8.73,75.13,,,,
5832,10/01/24 11:55:00 AM,8.76,75.13,,,,
5833,10/01/24 12:00:00 PM,8.73,75.16,,,,
5834,10/01/24 12:05:00 PM,8.71,75.20,,,,
5835,10/01/24 12:10:00 PM,8.73,75.24,,,,
5836,10/01/24 12:15:00 PM,8.73,75.27,,,,
5837,10/01/24 12:20:00 PM,8.73,75.31,,,,
5838,10/01/24 12:25:00 PM,8.72,75.31,,,,
5839,10/01/24 12:30:00 PM,8.71,75.34,,,,
5840,10/01/24 12:35:00 PM,8.72,75.38,,,,
5841,10/01/24 12:40:00 PM,8.71,75.38,,,,
5842,10/01/24 12:45:00 PM,8.72,75.42,,,,
5843,10/01/24 12:50:00 PM,8.71,75.42,,,,
5844,10/01/24 12:55:00 PM,8.71,75.45,,,,
5845,10/01/24 01:00:00 PM,8.71,75.49,,,,
5846,10/01/24 01:05:00 PM,8.70,75.52,,,,
5847,10/01/24 01:10:00 PM,8.71,75.52,,,,
5848,10/01/24 01:15:00 PM,8.67,75.56,,,,
5849,10/01/24 01:20:00 PM,8.69,75.56,,,,
5850,10/01/24 01:25:00 PM,8.71,75.60,,,,
5851,10/01/24 01:30:00 PM,8.72,75.60,,,,
5852,10/01/24 01:35:00 PM,8.70,75.63,,,,
5853,10/01/24 01:40:00 PM,8.69,75.63,,,,
5854,10/01/24 01:45:00 PM,8.67,75.63,,,,
5855,10/01/24 01:50:00 PM,8.67,75.63,,,,
5856,10/01/24 01:55:00 PM,8.66,75.63,,,,
5857,10/01/24 02:00:00 PM,8.69,75.63,,,,
5858,10/01/24 02:05:00 PM,8.67,75.63,,,,
5859,10/01/24 02:10:00 PM,8.66,75.63,,,,
5860,10/01/24 02:15:00 PM,8.69,75.60,,,,
