Plot Title: 21737478,,,,
#,datetime,do.mgl,temp,status
1602,10/1/2024 19:25,7.77,68.79,
1603,10/1/2024 19:30,7.77,68.79,
1604,10/1/2024 19:35,7.77,68.79,
1605,10/1/2024 19:40,7.77,68.79,
1606,10/1/2024 19:45,7.77,68.79,
1607,10/1/2024 19:50,7.75,68.79,
1608,10/1/2024 19:55,7.74,68.79,
1609,10/1/2024 20:00,7.75,68.79,
1610,10/1/2024 20:05,7.76,68.79,
1611,10/1/2024 20:10,7.74,68.79,
1612,10/1/2024 20:15,7.75,68.76,
1613,10/1/2024 20:20,7.75,68.79,
1614,10/1/2024 20:25,7.75,68.76,
1615,10/1/2024 20:30,7.75,68.76,
1616,10/1/2024 20:35,7.75,68.76,
1617,10/1/2024 20:40,7.75,68.76,
1618,10/1/2024 20:45,7.75,68.76,
1619,10/1/2024 20:50,7.75,68.76,
1620,10/1/2024 20:55,7.76,68.76,
1621,10/1/2024 21:00,7.75,68.76,
1622,10/1/2024 21:05,7.76,68.76,
1623,10/1/2024 21:10,7.74,68.76,
1624,10/1/2024 21:15,7.74,68.72,
1625,10/1/2024 21:20,7.74,68.72,
1626,10/1/2024 21:25,7.72,68.72,
1627,10/1/2024 21:30,7.72,68.72,
1628,10/1/2024 21:35,7.71,68.72,
1629,10/1/2024 21:40,7.71,68.72,
1630,10/1/2024 21:45,7.71,68.68,
1631,10/1/2024 21:50,7.67,68.68,
1632,10/1/2024 21:55,7.65,68.68,
1633,10/1/2024 22:00,7.64,68.68,
1634,10/1/2024 22:05,7.61,68.65,
1635,10/1/2024 22:10,7.64,68.65,
1636,10/1/2024 22:15,7.67,68.65,
1637,10/1/2024 22:20,7.64,68.65,
1638,10/1/2024 22:25,7.66,68.65,
1639,10/1/2024 22:30,7.66,68.65,
1640,10/1/2024 22:35,7.67,68.61,
1641,10/1/2024 22:40,7.64,68.61,
1642,10/1/2024 22:45,7.61,68.61,
1643,10/1/2024 22:50,7.63,68.61,
1644,10/1/2024 22:55,7.59,68.61,
1645,10/1/2024 23:00,7.59,68.61,
1646,10/1/2024 23:05,7.59,68.58,
1647,10/1/2024 23:10,7.57,68.58,
1648,10/1/2024 23:15,7.58,68.58,
1649,10/1/2024 23:20,7.58,68.58,
1650,10/1/2024 23:25,7.57,68.58,
1651,10/1/2024 23:30,7.57,68.58,
1652,10/1/2024 23:35,7.58,68.58,
1653,10/1/2024 23:40,7.58,68.58,
1654,10/1/2024 23:45,7.57,68.54,
1655,10/1/2024 23:50,7.57,68.54,
1656,10/1/2024 23:55,7.56,68.54,
1657,10/2/2024 0:00,7.56,68.54,
1658,10/2/2024 0:05,7.98,68.47,s
1659,10/2/2024 0:10,7.98,68.43,
1660,10/2/2024 0:15,7.99,68.43,
1661,10/2/2024 0:20,7.98,68.43,
1662,10/2/2024 0:25,7.98,68.43,
1663,10/2/2024 0:30,7.98,68.43,
1664,10/2/2024 0:35,7.98,68.43,
1665,10/2/2024 0:40,7.99,68.43,
1666,10/2/2024 0:45,7.98,68.43,
1667,10/2/2024 0:50,7.99,68.43,
1668,10/2/2024 0:55,7.98,68.43,
1669,10/2/2024 1:00,7.98,68.43,
1670,10/2/2024 1:05,7.98,68.43,
1671,10/2/2024 1:10,7.98,68.43,
1672,10/2/2024 1:15,7.98,68.43,
1673,10/2/2024 1:20,7.97,68.43,
1674,10/2/2024 1:25,7.97,68.43,
1675,10/2/2024 1:30,7.96,68.43,
1676,10/2/2024 1:35,7.97,68.43,
1677,10/2/2024 1:40,7.97,68.43,
1678,10/2/2024 1:45,7.96,68.47,
1679,10/2/2024 1:50,7.96,68.47,
1680,10/2/2024 1:55,7.96,68.47,
1681,10/2/2024 2:00,7.95,68.47,
1682,10/2/2024 2:05,7.95,68.47,
1683,10/2/2024 2:10,7.93,68.47,
1684,10/2/2024 2:15,7.95,68.47,
1685,10/2/2024 2:20,7.95,68.47,
1686,10/2/2024 2:25,7.95,68.47,
1687,10/2/2024 2:30,7.95,68.43,
1688,10/2/2024 2:35,7.95,68.47,
1689,10/2/2024 2:40,7.95,68.47,
1690,10/2/2024 2:45,7.95,68.43,
1691,10/2/2024 2:50,7.95,68.43,
1692,10/2/2024 2:55,7.93,68.43,
1693,10/2/2024 3:00,7.92,68.43,
1694,10/2/2024 3:05,7.93,68.43,
1695,10/2/2024 3:10,7.93,68.43,
1696,10/2/2024 3:15,7.93,68.43,
1697,10/2/2024 3:20,7.93,68.43,
1698,10/2/2024 3:25,7.93,68.43,
1699,10/2/2024 3:30,7.93,68.43,
1700,10/2/2024 3:35,7.93,68.4,
1701,10/2/2024 3:40,7.93,68.4,
1702,10/2/2024 3:45,7.92,68.4,
1703,10/2/2024 3:50,7.92,68.4,
1704,10/2/2024 3:55,7.92,68.4,
1705,10/2/2024 4:00,7.92,68.4,
1706,10/2/2024 4:05,7.91,68.4,
1707,10/2/2024 4:10,7.92,68.4,
1708,10/2/2024 4:15,7.91,68.4,
1709,10/2/2024 4:20,7.91,68.4,
1710,10/2/2024 4:25,7.9,68.36,
1711,10/2/2024 4:30,7.9,68.36,
1712,10/2/2024 4:35,7.91,68.36,
1713,10/2/2024 4:40,7.9,68.36,
1714,10/2/2024 4:45,7.9,68.36,
1715,10/2/2024 4:50,7.89,68.36,
1716,10/2/2024 4:55,7.89,68.36,
1717,10/2/2024 5:00,7.89,68.36,
1718,10/2/2024 5:05,7.88,68.36,
1719,10/2/2024 5:10,7.88,68.36,
1720,10/2/2024 5:15,7.88,68.36,
1721,10/2/2024 5:20,7.86,68.36,
1722,10/2/2024 5:25,7.87,68.36,
1723,10/2/2024 5:30,7.86,68.36,
1724,10/2/2024 5:35,7.86,68.36,
1725,10/2/2024 5:40,7.86,68.36,
1726,10/2/2024 5:45,7.85,68.36,
1727,10/2/2024 5:50,7.86,68.36,
1728,10/2/2024 5:55,7.86,68.36,
1729,10/2/2024 6:00,7.85,68.36,
1730,10/2/2024 6:05,7.75,68.4,s
1731,10/2/2024 6:10,7.75,68.4,
1732,10/2/2024 6:15,7.75,68.4,
1733,10/2/2024 6:20,7.75,68.43,
1734,10/2/2024 6:25,7.75,68.4,
1735,10/2/2024 6:30,7.75,68.43,
1736,10/2/2024 6:35,7.75,68.43,
1737,10/2/2024 6:40,7.75,68.43,
1738,10/2/2024 6:45,7.74,68.43,
1739,10/2/2024 6:50,7.74,68.43,
1740,10/2/2024 6:55,7.74,68.43,
1741,10/2/2024 7:00,7.74,68.43,
1742,10/2/2024 7:05,7.74,68.43,
1743,10/2/2024 7:10,7.74,68.43,
1744,10/2/2024 7:15,7.72,68.43,
1745,10/2/2024 7:20,7.72,68.43,
1746,10/2/2024 7:25,7.74,68.43,
1747,10/2/2024 7:30,7.72,68.43,
1748,10/2/2024 7:35,7.72,68.43,
1749,10/2/2024 7:40,7.74,68.43,
1750,10/2/2024 7:45,7.72,68.43,
1751,10/2/2024 7:50,7.71,68.43,
1752,10/2/2024 7:55,7.71,68.43,
1753,10/2/2024 8:00,7.7,68.43,
1754,10/2/2024 8:05,7.7,68.43,
1755,10/2/2024 8:10,7.71,68.43,
1756,10/2/2024 8:15,7.71,68.43,
1757,10/2/2024 8:20,7.7,68.43,
1758,10/2/2024 8:25,7.69,68.4,
1759,10/2/2024 8:30,7.56,68.4,
1760,10/2/2024 8:35,7.61,68.4,
1761,10/2/2024 8:40,7.59,68.4,
1762,10/2/2024 8:45,7.58,68.4,
1763,10/2/2024 8:50,7.61,68.4,
1764,10/2/2024 8:55,7.56,68.4,
1765,10/2/2024 9:00,7.56,68.36,
1766,10/2/2024 9:05,7.57,68.36,
1767,10/2/2024 9:10,7.57,68.36,
1768,10/2/2024 9:15,7.56,68.36,
1769,10/2/2024 9:20,7.56,68.36,
1770,10/2/2024 9:25,7.56,68.32,
1771,10/2/2024 9:30,7.56,68.32,
1772,10/2/2024 9:35,7.55,68.32,
1773,10/2/2024 9:40,7.54,68.32,
1774,10/2/2024 9:45,7.57,68.32,
1775,10/2/2024 9:50,7.56,68.29,
1776,10/2/2024 9:55,7.56,68.29,
1777,10/2/2024 10:00,7.55,68.29,
1778,10/2/2024 10:05,7.53,68.29,
1779,10/2/2024 10:10,7.54,68.29,
1780,10/2/2024 10:15,7.52,68.29,
1781,10/2/2024 10:20,7.53,68.29,
1782,10/2/2024 10:25,7.52,68.29,
1783,10/2/2024 10:30,7.52,68.29,
1784,10/2/2024 10:35,7.52,68.29,
1785,10/2/2024 10:40,7.5,68.29,
1786,10/2/2024 10:45,7.49,68.29,
1787,10/2/2024 10:50,7.5,68.29,
1788,10/2/2024 10:55,7.48,68.29,
1789,10/2/2024 11:00,7.48,68.29,
1790,10/2/2024 11:05,7.48,68.25,
1791,10/2/2024 11:10,7.49,68.25,
1792,10/2/2024 11:15,7.48,68.25,
1793,10/2/2024 11:20,7.47,68.25,
1794,10/2/2024 11:25,7.46,68.25,
1795,10/2/2024 11:30,7.47,68.25,
1796,10/2/2024 11:35,7.47,68.25,
1797,10/2/2024 11:40,7.47,68.25,
1798,10/2/2024 11:45,7.47,68.25,
1799,10/2/2024 11:50,7.47,68.25,
1800,10/2/2024 11:55,7.46,68.25,
1801,10/2/2024 12:00,7.46,68.25,
1802,10/2/2024 12:05,8.16,68.32,s
1803,10/2/2024 12:10,8.14,68.36,
1804,10/2/2024 12:15,8.14,68.36,
1805,10/2/2024 12:20,8.14,68.36,
1806,10/2/2024 12:25,8.14,68.36,
1807,10/2/2024 12:30,8.14,68.36,
1808,10/2/2024 12:35,8.14,68.36,
1809,10/2/2024 12:40,8.13,68.36,
1810,10/2/2024 12:45,8.14,68.36,
1811,10/2/2024 12:50,8.13,68.36,
1812,10/2/2024 12:55,8.13,68.36,
1813,10/2/2024 13:00,8.13,68.4,
1814,10/2/2024 13:05,8.12,68.4,
1815,10/2/2024 13:10,8.1,68.4,
1816,10/2/2024 13:15,8.12,68.4,
1817,10/2/2024 13:20,8.11,68.4,
1818,10/2/2024 13:25,8.11,68.43,
1819,10/2/2024 13:30,8.1,68.43,
1820,10/2/2024 13:35,8.11,68.43,
1821,10/2/2024 13:40,8.1,68.43,
1822,10/2/2024 13:45,8.11,68.43,
1823,10/2/2024 13:50,8.11,68.43,
1824,10/2/2024 13:55,8.1,68.47,
1825,10/2/2024 14:00,8.09,68.47,
1826,10/2/2024 14:05,8.1,68.47,
1827,10/2/2024 14:10,8.09,68.47,
1828,10/2/2024 14:15,8.09,68.47,
1829,10/2/2024 14:20,8.09,68.47,
1830,10/2/2024 14:25,8.08,68.47,
1831,10/2/2024 14:30,8.09,68.47,
1832,10/2/2024 14:35,8.1,68.47,
1833,10/2/2024 14:40,8.1,68.47,
1834,10/2/2024 14:45,8.1,68.47,
1835,10/2/2024 14:50,8.09,68.47,
1836,10/2/2024 14:55,8.1,68.47,
1837,10/2/2024 15:00,8.08,68.47,
1838,10/2/2024 15:05,8.01,68.47,
1839,10/2/2024 15:10,7.99,68.5,
1840,10/2/2024 15:15,7.95,68.5,
1841,10/2/2024 15:20,7.99,68.5,
1842,10/2/2024 15:25,8.01,68.5,
1843,10/2/2024 15:30,8.01,68.5,
1844,10/2/2024 15:35,7.99,68.5,
1845,10/2/2024 15:40,8,68.5,
1846,10/2/2024 15:45,8.01,68.5,
1847,10/2/2024 15:50,8.02,68.5,
1848,10/2/2024 15:55,8.01,68.5,
1849,10/2/2024 16:00,8,68.5,
1850,10/2/2024 16:05,7.98,68.5,
1851,10/2/2024 16:10,7.93,68.54,
1852,10/2/2024 16:15,7.92,68.54,
1853,10/2/2024 16:20,7.92,68.54,
1854,10/2/2024 16:25,7.93,68.58,
1855,10/2/2024 16:30,7.97,68.58,
1856,10/2/2024 16:35,7.99,68.58,
1857,10/2/2024 16:40,8.01,68.61,
1858,10/2/2024 16:45,8.01,68.61,
1859,10/2/2024 16:50,8.01,68.61,
1860,10/2/2024 16:55,8,68.61,
1861,10/2/2024 17:00,7.99,68.65,
1862,10/2/2024 17:05,7.98,68.65,
1863,10/2/2024 17:10,7.98,68.65,
1864,10/2/2024 17:15,7.98,68.65,
1865,10/2/2024 17:20,7.97,68.68,
1866,10/2/2024 17:25,7.97,68.68,
1867,10/2/2024 17:30,7.96,68.68,
1868,10/2/2024 17:35,7.96,68.68,
1869,10/2/2024 17:40,7.98,68.68,
1870,10/2/2024 17:45,7.98,68.68,
1871,10/2/2024 17:50,7.98,68.68,
1872,10/2/2024 17:55,7.98,68.72,
1873,10/2/2024 18:00,7.97,68.72,
1874,10/2/2024 18:05,7.99,68.72,s
1875,10/2/2024 18:10,7.99,68.72,
1876,10/2/2024 18:15,7.99,68.72,
1877,10/2/2024 18:20,7.99,68.72,
1878,10/2/2024 18:25,7.99,68.72,
1879,10/2/2024 18:30,7.99,68.72,
1880,10/2/2024 18:35,7.98,68.72,
1881,10/2/2024 18:40,7.98,68.72,
1882,10/2/2024 18:45,7.99,68.72,
1883,10/2/2024 18:50,7.98,68.68,
1884,10/2/2024 18:55,7.98,68.68,
1885,10/2/2024 19:00,7.97,68.68,
1886,10/2/2024 19:05,7.96,68.68,
1887,10/2/2024 19:10,7.96,68.65,
1888,10/2/2024 19:15,7.96,68.65,
1889,10/2/2024 19:20,7.95,68.65,
1890,10/2/2024 19:25,7.95,68.65,
1891,10/2/2024 19:30,7.92,68.65,
1892,10/2/2024 19:35,7.92,68.65,
1893,10/2/2024 19:40,7.91,68.65,
1894,10/2/2024 19:45,7.92,68.65,
1895,10/2/2024 19:50,7.92,68.61,
1896,10/2/2024 19:55,7.92,68.61,
1897,10/2/2024 20:00,7.9,68.61,
1898,10/2/2024 20:05,7.88,68.61,
1899,10/2/2024 20:10,7.91,68.61,
1900,10/2/2024 20:15,7.91,68.61,
1901,10/2/2024 20:20,7.91,68.61,
1902,10/2/2024 20:25,7.92,68.58,
1903,10/2/2024 20:30,7.92,68.58,
1904,10/2/2024 20:35,7.92,68.58,
1905,10/2/2024 20:40,7.92,68.58,
1906,10/2/2024 20:45,7.91,68.58,
1907,10/2/2024 20:50,7.91,68.58,
1908,10/2/2024 20:55,7.9,68.58,
1909,10/2/2024 21:00,7.89,68.58,
1910,10/2/2024 21:05,7.88,68.58,
1911,10/2/2024 21:10,7.87,68.58,
1912,10/2/2024 21:15,7.82,68.58,
1913,10/2/2024 21:20,7.85,68.58,
1914,10/2/2024 21:25,7.85,68.58,
1915,10/2/2024 21:30,7.86,68.54,
1916,10/2/2024 21:35,7.86,68.54,
1917,10/2/2024 21:40,7.84,68.54,
1918,10/2/2024 21:45,7.86,68.54,
1919,10/2/2024 21:50,7.85,68.54,
1920,10/2/2024 21:55,7.86,68.54,
1921,10/2/2024 22:00,7.85,68.54,
1922,10/2/2024 22:05,7.85,68.54,
1923,10/2/2024 22:10,7.85,68.54,
1924,10/2/2024 22:15,7.85,68.54,
1925,10/2/2024 22:20,7.85,68.54,
1926,10/2/2024 22:25,7.85,68.54,
1927,10/2/2024 22:30,7.85,68.54,
1928,10/2/2024 22:35,7.85,68.5,
1929,10/2/2024 22:40,7.85,68.5,
1930,10/2/2024 22:45,7.85,68.5,
1931,10/2/2024 22:50,7.85,68.5,
1932,10/2/2024 22:55,7.85,68.5,
1933,10/2/2024 23:00,7.82,68.5,
1934,10/2/2024 23:05,7.8,68.5,
1935,10/2/2024 23:10,7.8,68.5,
1936,10/2/2024 23:15,7.82,68.5,
1937,10/2/2024 23:20,7.84,68.47,
1938,10/2/2024 23:25,7.84,68.47,
1939,10/2/2024 23:30,7.82,68.47,
1940,10/2/2024 23:35,7.81,68.47,
1941,10/2/2024 23:40,7.8,68.47,
1942,10/2/2024 23:45,7.79,68.47,
1943,10/2/2024 23:50,7.79,68.47,
1944,10/2/2024 23:55,7.79,68.43,
1945,10/3/2024 0:00,7.8,68.43,
1946,10/3/2024 0:05,7.99,68.36,s
1947,10/3/2024 0:10,7.99,68.36,
1948,10/3/2024 0:15,7.99,68.32,
1949,10/3/2024 0:20,7.99,68.32,
1950,10/3/2024 0:25,8,68.32,
1951,10/3/2024 0:30,8,68.32,
1952,10/3/2024 0:35,7.99,68.29,
1953,10/3/2024 0:40,7.99,68.29,
1954,10/3/2024 0:45,7.98,68.29,
1955,10/3/2024 0:50,7.97,68.29,
1956,10/3/2024 0:55,7.98,68.25,
1957,10/3/2024 1:00,7.98,68.25,
1958,10/3/2024 1:05,7.99,68.25,
1959,10/3/2024 1:10,7.98,68.25,
1960,10/3/2024 1:15,7.98,68.25,
1961,10/3/2024 1:20,7.98,68.22,
1962,10/3/2024 1:25,7.98,68.22,
1963,10/3/2024 1:30,7.97,68.22,
1964,10/3/2024 1:35,7.97,68.22,
1965,10/3/2024 1:40,7.97,68.22,
1966,10/3/2024 1:45,7.97,68.22,
1967,10/3/2024 1:50,7.96,68.22,
1968,10/3/2024 1:55,7.96,68.22,
1969,10/3/2024 2:00,7.95,68.22,
1970,10/3/2024 2:05,7.95,68.18,
1971,10/3/2024 2:10,7.95,68.18,
1972,10/3/2024 2:15,7.93,68.18,
1973,10/3/2024 2:20,7.93,68.18,
1974,10/3/2024 2:25,7.95,68.18,
1975,10/3/2024 2:30,7.95,68.18,
1976,10/3/2024 2:35,7.96,68.18,
1977,10/3/2024 2:40,7.95,68.18,
1978,10/3/2024 2:45,7.95,68.18,
1979,10/3/2024 2:50,7.93,68.18,
1980,10/3/2024 2:55,7.93,68.18,
1981,10/3/2024 3:00,7.93,68.18,
1982,10/3/2024 3:05,7.93,68.18,
1983,10/3/2024 3:10,7.93,68.18,
1984,10/3/2024 3:15,7.92,68.18,
1985,10/3/2024 3:20,7.93,68.18,
1986,10/3/2024 3:25,7.92,68.18,
1987,10/3/2024 3:30,7.9,68.22,
1988,10/3/2024 3:35,7.9,68.22,
1989,10/3/2024 3:40,7.9,68.22,
1990,10/3/2024 3:45,7.9,68.22,
1991,10/3/2024 3:50,7.9,68.22,
1992,10/3/2024 3:55,7.89,68.22,
1993,10/3/2024 4:00,7.9,68.22,
1994,10/3/2024 4:05,7.89,68.22,
1995,10/3/2024 4:10,7.89,68.25,
1996,10/3/2024 4:15,7.89,68.25,
1997,10/3/2024 4:20,7.88,68.25,
1998,10/3/2024 4:25,7.85,68.25,
1999,10/3/2024 4:30,7.79,68.25,
2000,10/3/2024 4:35,7.74,68.29,
2001,10/3/2024 4:40,7.61,68.29,
2002,10/3/2024 4:45,7.5,68.29,
2003,10/3/2024 4:50,7.4,68.29,
2004,10/3/2024 4:55,7.38,68.29,
2005,10/3/2024 5:00,7.44,68.29,
2006,10/3/2024 5:05,7.59,68.29,
2007,10/3/2024 5:10,7.71,68.29,
2008,10/3/2024 5:15,7.75,68.29,
2009,10/3/2024 5:20,7.76,68.29,
2010,10/3/2024 5:25,7.77,68.29,
2011,10/3/2024 5:30,7.76,68.32,
2012,10/3/2024 5:35,7.76,68.32,
2013,10/3/2024 5:40,7.75,68.32,
2014,10/3/2024 5:45,7.72,68.32,
2015,10/3/2024 5:50,7.72,68.32,
2016,10/3/2024 5:55,7.71,68.32,
2017,10/3/2024 6:00,7.7,68.32,
2018,10/3/2024 6:05,7.75,68.32,s
2019,10/3/2024 6:10,7.75,68.32,
2020,10/3/2024 6:15,7.74,68.32,
2021,10/3/2024 6:20,7.74,68.36,
2022,10/3/2024 6:25,7.74,68.36,
2023,10/3/2024 6:30,7.74,68.36,
2024,10/3/2024 6:35,7.72,68.36,
2025,10/3/2024 6:40,7.72,68.36,
2026,10/3/2024 6:45,7.72,68.36,
2027,10/3/2024 6:50,7.71,68.36,
2028,10/3/2024 6:55,7.71,68.36,
2029,10/3/2024 7:00,7.71,68.36,
2030,10/3/2024 7:05,7.71,68.36,
2031,10/3/2024 7:10,7.72,68.36,
2032,10/3/2024 7:15,7.71,68.36,
2033,10/3/2024 7:20,7.71,68.36,
2034,10/3/2024 7:25,7.72,68.36,
2035,10/3/2024 7:30,7.72,68.36,
2036,10/3/2024 7:35,7.72,68.36,
2037,10/3/2024 7:40,7.72,68.36,
2038,10/3/2024 7:45,7.72,68.36,
2039,10/3/2024 7:50,7.71,68.36,
2040,10/3/2024 7:55,7.72,68.36,
2041,10/3/2024 8:00,7.72,68.36,
2042,10/3/2024 8:05,7.71,68.36,
2043,10/3/2024 8:10,7.72,68.36,
2044,10/3/2024 8:15,7.71,68.36,
2045,10/3/2024 8:20,7.71,68.36,
2046,10/3/2024 8:25,7.7,68.36,
2047,10/3/2024 8:30,7.71,68.36,
2048,10/3/2024 8:35,7.7,68.36,
2049,10/3/2024 8:40,7.71,68.36,
2050,10/3/2024 8:45,7.7,68.36,
2051,10/3/2024 8:50,7.7,68.36,
2052,10/3/2024 8:55,7.69,68.36,
2053,10/3/2024 9:00,7.67,68.36,
2054,10/3/2024 9:05,7.67,68.36,
2055,10/3/2024 9:10,7.67,68.36,
2056,10/3/2024 9:15,7.67,68.36,
2057,10/3/2024 9:20,7.67,68.36,
2058,10/3/2024 9:25,7.65,68.36,
2059,10/3/2024 9:30,7.66,68.36,
2060,10/3/2024 9:35,7.65,68.36,
2061,10/3/2024 9:40,7.66,68.36,
2062,10/3/2024 9:45,7.66,68.36,
2063,10/3/2024 9:50,7.66,68.36,
2064,10/3/2024 9:55,7.67,68.36,
2065,10/3/2024 10:00,7.68,68.36,
2066,10/3/2024 10:05,7.69,68.32,
2067,10/3/2024 10:10,7.69,68.32,
2068,10/3/2024 10:15,7.68,68.32,
2069,10/3/2024 10:20,7.66,68.32,
2070,10/3/2024 10:25,7.66,68.32,
2071,10/3/2024 10:30,7.65,68.32,
2072,10/3/2024 10:35,7.64,68.32,
2073,10/3/2024 10:40,7.63,68.32,
2074,10/3/2024 10:45,7.64,68.32,
2075,10/3/2024 10:50,7.64,68.32,
2076,10/3/2024 10:55,7.64,68.32,
2077,10/3/2024 11:00,7.65,68.32,
2078,10/3/2024 11:05,7.65,68.32,
2079,10/3/2024 11:10,7.64,68.32,
2080,10/3/2024 11:15,7.63,68.32,
2081,10/3/2024 11:20,7.63,68.32,
2082,10/3/2024 11:25,7.61,68.29,
2083,10/3/2024 11:30,7.61,68.29,
2084,10/3/2024 11:35,7.61,68.29,
2085,10/3/2024 11:40,7.61,68.29,
2086,10/3/2024 11:45,7.59,68.29,
2087,10/3/2024 11:50,7.6,68.29,
2088,10/3/2024 11:55,7.59,68.29,
2089,10/3/2024 12:00,7.6,68.25,
2090,10/3/2024 12:05,7.82,68.25,s
2091,10/3/2024 12:10,7.82,68.25,
2092,10/3/2024 12:15,7.82,68.25,
2093,10/3/2024 12:20,7.82,68.25,
2094,10/3/2024 12:25,7.82,68.22,
2095,10/3/2024 12:30,7.82,68.22,
2096,10/3/2024 12:35,7.82,68.22,
2097,10/3/2024 12:40,7.82,68.22,
2098,10/3/2024 12:45,7.81,68.22,
2099,10/3/2024 12:50,7.82,68.22,
2100,10/3/2024 12:55,7.81,68.22,
2101,10/3/2024 13:00,7.82,68.22,
2102,10/3/2024 13:05,7.81,68.22,
2103,10/3/2024 13:10,7.81,68.22,
2104,10/3/2024 13:15,7.81,68.22,
2105,10/3/2024 13:20,7.81,68.22,
2106,10/3/2024 13:25,7.81,68.22,
2107,10/3/2024 13:30,7.81,68.22,
2108,10/3/2024 13:35,7.81,68.22,
2109,10/3/2024 13:40,7.78,68.18,
2110,10/3/2024 13:45,7.78,68.18,
2111,10/3/2024 13:50,7.79,68.18,
2112,10/3/2024 13:55,7.79,68.18,
2113,10/3/2024 14:00,7.8,68.18,
2114,10/3/2024 14:05,7.8,68.18,
2115,10/3/2024 14:10,7.79,68.18,
2116,10/3/2024 14:15,7.79,68.14,
2117,10/3/2024 14:20,7.79,68.14,
2118,10/3/2024 14:25,7.77,68.14,
2119,10/3/2024 14:30,7.77,68.14,
2120,10/3/2024 14:35,7.77,68.14,
2121,10/3/2024 14:40,7.78,68.14,
2122,10/3/2024 14:45,7.78,68.11,
2123,10/3/2024 14:50,7.76,68.11,
2124,10/3/2024 14:55,7.76,68.11,
2125,10/3/2024 15:00,7.77,68.11,
2126,10/3/2024 15:05,7.76,68.11,
2127,10/3/2024 15:10,7.76,68.11,
2128,10/3/2024 15:15,7.75,68.11,
2129,10/3/2024 15:20,7.75,68.11,
2130,10/3/2024 15:25,7.75,68.11,
2131,10/3/2024 15:30,7.75,68.11,
2132,10/3/2024 15:35,7.72,68.11,
2133,10/3/2024 15:40,7.69,68.11,
2134,10/3/2024 15:45,7.7,68.11,
2135,10/3/2024 15:50,7.7,68.11,
2136,10/3/2024 15:55,7.69,68.14,
2137,10/3/2024 16:00,7.69,68.14,
2138,10/3/2024 16:05,7.7,68.14,
2139,10/3/2024 16:10,7.7,68.18,
2140,10/3/2024 16:15,7.64,68.18,
2141,10/3/2024 16:20,7.66,68.22,
2142,10/3/2024 16:25,7.63,68.22,
2143,10/3/2024 16:30,7.55,68.25,
2144,10/3/2024 16:35,7.55,68.25,
2145,10/3/2024 16:40,7.55,68.25,
2146,10/3/2024 16:45,7.55,68.29,
2147,10/3/2024 16:50,7.55,68.29,
2148,10/3/2024 16:55,7.55,68.32,
2149,10/3/2024 17:00,7.55,68.32,
2150,10/3/2024 17:05,7.55,68.36,
2151,10/3/2024 17:10,7.53,68.36,
2152,10/3/2024 17:15,7.53,68.36,
2153,10/3/2024 17:20,7.54,68.36,
2154,10/3/2024 17:25,7.55,68.36,
2155,10/3/2024 17:30,7.52,68.4,
2156,10/3/2024 17:35,7.49,68.4,
2157,10/3/2024 17:40,7.47,68.4,
2158,10/3/2024 17:45,7.49,68.4,
2159,10/3/2024 17:50,7.48,68.4,
2160,10/3/2024 17:55,7.49,68.43,
2161,10/3/2024 18:00,7.5,68.43,
2162,10/3/2024 18:05,7.99,68.54,s
2163,10/3/2024 18:10,7.98,68.58,
2164,10/3/2024 18:15,7.97,68.61,
2165,10/3/2024 18:20,7.97,68.61,
2166,10/3/2024 18:25,7.97,68.61,
2167,10/3/2024 18:30,7.97,68.61,
2168,10/3/2024 18:35,7.97,68.61,
2169,10/3/2024 18:40,7.97,68.61,
2170,10/3/2024 18:45,7.96,68.65,
2171,10/3/2024 18:50,7.95,68.65,
2172,10/3/2024 18:55,7.95,68.65,
2173,10/3/2024 19:00,7.95,68.65,
2174,10/3/2024 19:05,7.91,68.68,
2175,10/3/2024 19:10,7.91,68.68,
2176,10/3/2024 19:15,7.92,68.68,
2177,10/3/2024 19:20,7.93,68.68,
2178,10/3/2024 19:25,7.92,68.68,
2179,10/3/2024 19:30,7.91,68.68,
2180,10/3/2024 19:35,7.9,68.68,
2181,10/3/2024 19:40,7.92,68.68,
2182,10/3/2024 19:45,7.92,68.68,
2183,10/3/2024 19:50,7.93,68.68,
2184,10/3/2024 19:55,7.92,68.68,
2185,10/3/2024 20:00,7.92,68.68,
2186,10/3/2024 20:05,7.91,68.68,
2187,10/3/2024 20:10,7.92,68.68,
2188,10/3/2024 20:15,7.92,68.68,
2189,10/3/2024 20:20,7.92,68.68,
2190,10/3/2024 20:25,7.92,68.68,
2191,10/3/2024 20:30,7.92,68.68,
2192,10/3/2024 20:35,7.93,68.68,
2193,10/3/2024 20:40,7.93,68.68,
2194,10/3/2024 20:45,7.92,68.68,
2195,10/3/2024 20:50,7.92,68.68,
2196,10/3/2024 20:55,7.92,68.68,
2197,10/3/2024 21:00,7.92,68.68,
2198,10/3/2024 21:05,7.88,68.68,
2199,10/3/2024 21:10,7.89,68.65,
2200,10/3/2024 21:15,7.9,68.65,
2201,10/3/2024 21:20,7.89,68.65,
2202,10/3/2024 21:25,7.9,68.65,
2203,10/3/2024 21:30,7.87,68.65,
2204,10/3/2024 21:35,7.87,68.65,
2205,10/3/2024 21:40,7.85,68.65,
2206,10/3/2024 21:45,7.86,68.65,
2207,10/3/2024 21:50,7.87,68.65,
2208,10/3/2024 21:55,7.86,68.65,
